codigo,nombre_cliente,pais,grupo,nombre_grupo,email
430083000,COMAS OPTICA,ES,999,INDEPENDIENTES,martas@comasvic.cat
430170211,FIGUERES CENTRE OFTALMOLOGIC,ES,999,INDEPENDIENTES,cof@cof-figueres.com
430283600,VILLASAN CENTRO OPTICO,ES,999,INDEPENDIENTES,santiago.ribes@gmail.com
430250058,CENTRAL OPTICA (LLEIDA),ES,999,INDEPENDIENTES,
430284119,ALBA CERNADAS BLANCO,ES,999,INDEPENDIENTES,alba.cernadas@cooopervision.com
430081028,CENTRE OPTOMETRIC VIC,ES,999,INDEPENDIENTES,
430083825,REIXACH OPTICA**CL**,ES,999,INDEPENDIENTES,info@opticareixach.com
430430220,CLIN BAVIERA (REUS),ES,129,CLINICA BAVIERA,jbarrientos@clinicababiera.com
430040424,CENTRO OPTICO SABIO**CIONE 0343100**,ES,120,CIONE ESPAÑA,ZAIRAA2@HOTMAIL.COM
430030543,KRISTAL OPTICA,ES,999,INDEPENDIENTES,optica.kristal.alfaz@gmail.com
430283636,EL FERIAL **SOLOPTICAL**,ES,052,SOLOPTICAL,e.elferial@soloptical.com
430411170,LAURA CENTRO OPTICO**INNOVAVISION**CL**,ES,163,FEDEROP INNOVAVISION,centroopticolaura@gmail.com
430300825,DA VINCI OPTICAS (MURCIA),ES,999,INDEPENDIENTES,puenteviejo@davinciopticas.es
430283717,COS JUAN RAMON JIMENEZ,ES,074,OPTIFAS,jrjimenez@centroopticosocial.es
430280881,21 OPTICA (C/ALCALA) **OPTICALIA 10164**,ES,094,OPTICALIA,optica21@hotmail.es
430083525,BOHOOPTICS**UGO**,ES,026,NOG UGO,bohooptics@gmail.com
430450297,YUNCOS OPTICA**OPTICALIA**,ES,094,OPTICALIA,opticaliayuncos@gmail.com
430040360,ZAPILLO OPTICA ALMERIA**UGO**,ES,026,NOG UGO,zapilloptica@gmail.com
430110276,CENTRO PUERTO STA MARIA**INNOVA*,ES,163,FEDEROP INNOVAVISION,opticacentro@opticacentro.es
430180224,ORGIVA OPTICA**INNOVA**,ES,163,FEDEROP INNOVAVISION,roberto1970gr@gmail.com
430282086,AVER CENTRO DE CIRUGIA OCULAR,ES,078,OPTICA ROMA,alarrosa@clinica-aver.com
430270141,CLIN BAVIERA (LUGO),ES,129,CLINICA BAVIERA,ppardo@clinicabaviera.com
430070626,FLORIDA (ARENAL),ES,086,FLORIDA OPTICAS,arenal@opticasflorida.com
430285124,CC PLENILUNIO**ALAIN AFFLELOU**,ES,049,AA FRANQUICIA ESPAÑA,madrid.plenilunio@afflelou.es
430200066,NAGUSI OPTICA**UGO**,ES,026,NOG UGO,nagusioptika@gmail.com
430282151,SURVISION (C/FERROCARRIL) **OPTICALIA 10145**,ES,094,OPTICALIA,survisionf@telefonica.net
430320071,COUTO CENTRO OPTICO**UGO**,ES,026,NOG UGO,centroopticocouto@gmail.com
430430334,GALILEA OPTICA**CIONE 0321300**,ES,120,CIONE ESPAÑA,gestion@opticagalilea.com
430300891,MURCIA BARRIO DEL CARMEN**VISTAOPTICA FRANQ**,ES,070,VISTA OPTICA FRANQUI,murciabarriodelcarmen@vistaoptica.com
430080446,MARIANAO OPTICA**CL**,ES,400,INDEPENDIENTES PREMIUM,opma85emilio@hotmail.com
430140396,POZOBLANCO**OPTICALIA 10611**,ES,107,OPTICALIA BRAND,opticaliapozoblanco@gmail.com
430283485,LORETO (AVD PABLO) **MULTIOPTICAS**,ES,018,MULTIOPTICAS,loreto5@multiopticas.com
430284023,MIOKO OPTICA,ES,999,INDEPENDIENTES,mioko@opticamioko.com
430300796,OVALO CHURRA **OPTICALIA 10293**,ES,094,OPTICALIA,condomina@opticaliamurcia.es
430370084,LAS CLARAS CL OFTALM**CLARAVISION**,ES,081,CLARAVISION,raulgomezcorreo@gmail.com
430260180,CHILE OPTICA**OPTICAPRO**,ES,120,CIONE ESPAÑA,opticaliachile@gmail.com
430460811,BONO-CARRIO OPTICA**CLARAVISION**,ES,081,CLARAVISION,opticabonocarrio@hotmail.es
430100193,C.C CARCERES **ALAIN AFFLELOU**,ES,048,AA PROPIAS ESPAÑA,caceres.carrefour@afflelou.es
430170232,MARAGALL OPTICA (PEÑISCOLA) **CL**,ES,065,PEÑISCOLA,optica.maragall@gmail.com
430140449,EUGENIO TENDERO COSAN,ES,999,INDEPENDIENTES,farmaciatenderocb@hotmail.com
430180134,IGNACIO OPTICA,ES,999,INDEPENDIENTES,farmaciamarin@hefagra.es
430411212,JUNCAL CENTRO OPTICO**CIONE**CL**,ES,120,CIONE ESPAÑA,manuelgm1968@hotmail.com
430450300,PINILLA OPTICA (ALFARES 6),ES,999,INDEPENDIENTES,info@opticapinilla.es
430150844,2000 A CORUÑA**K576,ES,058,CORTE INGLES,tienda.ACO.acoruna@optica2000.com
430081278,CENTRAL (PEÑISCOLA-J OLIVERA) **CL**,ES,065,PEÑISCOLA,opticavelasco@hotmail.com
430480597,NEWCO (BILBAO) **MULTIOPTICAS**,ES,149,MULTIOPTICAS PROPIAS,Multiopticas.bilbao4@multiopticas.com
430300923,LUPER (C/BARITONO)**UGO**,ES,026,NOG UGO,hector.sanchez@luper.es
430020235,LA MIRILLA **MIOPTICO**,ES,167,MIOPTICO GRUPO,lamirillaalbacete@gmail.com
430070052,REAL (BALEARES) OPT**FARMAOPTICS 505**,ES,010,FARMAOPTICS,farmareal@hotmail.com
430330207,CENTRO OP (AVDA OVIEDO),ES,999,INDEPENDIENTES,cen.lug@hotmail.com
430100075,LUBIAN OPTICA (HERVAS) **CIONE 77800**,ES,120,CIONE ESPAÑA,opticalubian@gmail.com
430283658,PUERTA DEL SOL**SOLOPTICAL**,ES,052,SOLOPTICAL,e.puertadelsol@soloptical.com
430283826,FACULTAD OPT-OPTOMETRÍA UNI COMPLUTENSE ATT JESÚS CARBALLO,ES,401,UNIVERSIDADES,agarrote@pas.ucm.es
430300837,VISUM CENTRO OPTICO**KIMERVISION**,ES,173,KIMERVISION,centropticovisum@gmail.com
430283729,COS CHILE,ES,074,OPTIFAS,chile@centroopticosocial.es
430110338,GRANDE**CL**,ES,999,INDEPENDIENTES,granvisionoptica@hotmail.com
430280915,DUO OPTICA (BRUNETE) **CECOP 65**CL**,ES,004,CECOP,info@duo-opticos.com
430340064,BECERRIL FARMAOPTICOS**FARMAOPTICS**,ES,010,FARMAOPTICS,farmaciabecerril@farmaciabecerril.es
430110281,LOS REMEDIO C O**UGO**,ES,026,NOG UGO,olveraopticalosremedios@gmail.com
430180280,LIZANCOS OPTICA**INNOVAVISION**,ES,163,FEDEROP INNOVAVISION,lizancosmar6@hotmail.com
430282298,GENTO OPTICA**CL**,ES,999,INDEPENDIENTES,pjgr1968@gmail.com
430300853,DA VINCI OPTICAS (BENIEL),ES,999,INDEPENDIENTES,beniel@davinciopticas.es
430282697,CLIN BAVIERA (CENTRAL),ES,129,CLINICA BAVIERA,galvarez@clinicabaviera.com
430070638,FLORIDA (C/OLMOS-P M),ES,086,FLORIDA OPTICAS,adminolmos@opticasflorida.com
430130049,CONTRERAS (TOMELLOSO) **CIONE**,ES,120,CIONE ESPAÑA,TOMELLOSOCONTRERAS@HOTMAIL.COM
430285125,EUROPA**OPTICALIA**,ES,094,OPTICALIA,avisosdeopticaliaeuropa@gmail.com
430200075,ITZIAR OPTICA**CECOP**,ES,004,CECOP,itziaroptika@gmail.com
430282154,SURVISION (C/ JABONERIA) **OPTICALIA 10145**,ES,094,OPTICALIA,survisionj@telefonica.net
430320095,OURENSE**MULTIOPTICAS**,ES,018,MULTIOPTICAS,americana9@multiopticas.com
430450024,TOLEDO OPTICA**KIMERVISION**,ES,173,KIMERVISION,pmena@cnoo.es
430080451,POBLE NOU OPTICA**CL**,ES,400,INDEPENDIENTES PREMIUM,opticapoblenou@telefonica.net
430140412,VEO OPTICAS**INNOVAVISION**CL**,ES,163,FEDEROP INNOVAVISION,info@veoopticas.com
430260170,LA RIOJA**MULTIOPTICAS**,ES,018,MULTIOPTICAS,multiopticascalahorra@gmail.com
430282530,CABALLERO OP (21 CAMILO J) **OPTICALIA 10236**,ES,094,OPTICALIA,opticalia21.alcobendas@gmail.com
430284026,ESTILO OPTICA **CECOP**CL**,ES,004,CECOP,optestilo100@gmail.com
430300797,OVALO PZA TETUAN **OPTICALIA 10295**,ES,094,OPTICALIA,velez@opticaliamurcia.es
430370090,CID OPTICA (SALAMANCA),ES,999,INDEPENDIENTES,opticacidcr@gmail.com
430200393,ATOTXA OPTICA**OPTICAPRO**,ES,120,CIONE ESPAÑA,arregi@yahoo.es
430460814,SUECA OPTICA**VISTALIA**CL**,ES,166,VISTALIA,opticasueca@vistalia.es
430411175,SALUD VISUAL 2018**CLARAVISION**,ES,081,CLARAVISION,infoopticavaldes@gmail.com
430040321,OPTI-MAS (LA MOJONERA)**CLARAVISION**,ES,081,CLARAVISION,optimas@hotmail.es
430170296,HOLA OPTICA I CENTRE AUDITIU**CL**,ES,999,INDEPENDIENTES,davidasensiev@hotmail.com
430283661,FITVISION (MEJORADA DEL CAMPO),ES,999,INDEPENDIENTES,fitvisionmejorada@gmail.com
430150351,SOFIA MONTEROS SANJURJO FCIA OPTICA,ES,999,INDEPENDIENTES,150872@COFC.ES
430461756,CLINICA BAVIERA (GANDIA),ES,129,CLINICA BAVIERA,rcelda@clinicabaviera.com
430031115,UNIVERSI ALICANT-OPTICA ATT LUIS ENRIQUE,ES,401,UNIVERSIDADES,
430284120,ROMA OPTICA (Pº CASTELLANA),ES,078,OPTICA ROMA,castellana@opticaroma.com
430450019,FUENSALIDA OPTICA,ES,999,INDEPENDIENTES,fuensalida1optica@gmail.com
430330227,ROSAL 21 OPTICA,ES,999,INDEPENDIENTES,info@opticarosal21.com
430150845,2000 HIPERCOR SANTIAGO**K575,ES,058,CORTE INGLES,tienda.ACO.santiagocompostela@optica2000.com
430480598,NEWCO BILBAO (C/ERCILLA) **MULTIOPTICAS*,ES,149,MULTIOPTICAS PROPIAS,Multiopticas.bilbao2@multiopticas.com
430480560,INDAUTXU OPTICA**KIMERVISION**,ES,173,KIMERVISION,sandra.indautxu@gmail.com
430000026,-- REVIEW --HOSPITAL COMARCAL MELILLA,ES,199,HOSPITALES,
430461837,LOLA GONZALEZ MUÑOZ**GESTORA**,ES,999,INDEPENDIENTES,lola.gonzalez@coopervision.com
430070065,SBERT OPTICA**FARMAOPTICS 245**,ES,010,FARMAOPTICS,sbert.antonio@gmail.com
430130146,DARRO OPTICA**CIONE 112100**,ES,120,CIONE ESPAÑA,puebladarro@gmail.com
430283675,LORANCA **SOLOPTICAL**,ES,052,SOLOPTICAL,e.loranca@soloptical.com
430300840,C.C PARQUE ALMENARA**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,reyes.luis@afflelou.es
430283769,COS JAIME HERMIDA,ES,074,OPTIFAS,jhermida@centroopticosocial.es
430110340,SANLUCAR**FEDEROPTICOS 7651**CL**,ES,011,FEDEROPTICOS,sanlucar.barrameda@federopticos.com
430180117,LOPEZ OPTICA (C/ANDRES-SEGOVIA) **UGO**,ES,026,NOG UGO,adela@opticaslopez.com
430281022,LA DEHESA OPTICA (ARTAJON) **MULTIOPTICAS*,ES,018,MULTIOPTICAS,multiopticasladehesa@gmail.com
430380392,OPTICALIA 24**OPTICALIA 10843**,ES,094,OPTICALIA,opticalia24@outlook.es
430040372,ENRIQUE TORRE MARIN MARTINEZ**CL**,ES,999,INDEPENDIENTES,opticaseron@hotmail.com
430110326,88 OPTICA**CL**,ES,999,INDEPENDIENTES,optica88@telefonica.net
430180283,VINUESA OPTICA,ES,999,INDEPENDIENTES,maribelvinuesa@gmail.com
430282303,OPTA VISION**MIOPTICO GRUPO**,ES,167,MIOPTICO GRUPO,optayavision@yahoo.es
430282704,CLINCA BAVIERA (GETAFE),ES,129,CLINICA BAVIERA,LFraileDiaz@clinicabaviera.com
430070658,LUX (AV FCO HERREROS)**OPTICALIA**10240**CL**,ES,094,OPTICALIA,garau@selleslux.com
430130123,ENRIQUE LARA OPTICA**CL**,ES,400,INDEPENDIENTES PREMIUM,elara@cnoo.es
430140509,CENTRO OPTOMÉTRICO Y AUDITIVO TU ÓPTICA,ES,999,INDEPENDIENTES,tuopticacoa@outlook.es
430200113,LEZO OPTICA**CECOP**CL**,ES,004,CECOP,opticalezo@gmail.COM
430282228,LUX VISION**OPTICALIA 10111**,ES,094,OPTICALIA,jerhapsso@hotmail.com
430320114,BALIÑA OPTICA**FARMAOPTICS**CL**,ES,010,FARMAOPTICS,opticabalina@hotmail.es
430450073,TRINIDAD OPTICA**CIONE**,ES,120,CIONE ESPAÑA,opticatrinidadtalavera@hotmail.com
430320124,NOVA (ORENSE) OPTICA**CIONE 0323400**,ES,120,CIONE ESPAÑA,novaoptica@novaoptica.net
430080554,BASSOL OPTICA,ES,098,BASSOL OPTICAS,bassolsants@opticabassol.com
430140413,CORDOBESA OPTICA**CL**,ES,999,INDEPENDIENTES,opticacordobesa@telefonica.net
430284159,EQUIPO DE OPTICA METROPOLI OPTICA,ES,999,INDEPENDIENTES,administracion@opticamonocle.es
430282533,PUERTA DEL SUR OPTICA,ES,093,ONDARRETA GRUPO OPTI,opticapuertadelsur@opticasondarreta.com
430283493,TORREJON DE ARDOZ**ALAIN AFFLELOU FRANQ*,ES,049,AA FRANQUICIA ESPAÑA,dacartorrejon@hotmail.com
430300798,OVALO  CIEZA**OPTICALIA 10295**,ES,094,OPTICALIA,opticaliacieza@opticalia.es
430370096,VIDAL SALAMANCA**MULTIOPTICAS**,ES,018,MULTIOPTICAS,AUDIOLOGIA@multiopticassalamanca.com
430200394,AMARA OPTICA**OPTICAPRO**,ES,120,CIONE ESPAÑA,contacto@opticaliadonosti.com
430460828,CLARAVISION OPTICA (4 ONTENIENT),ES,081,CLARAVISION,ontinyent@claravision.es
430350332,5013 - C.C LA MINILLA GENERAL OPTICA *FRANQ**,ES,069,GENERAL OPTICA FRANQ,frq_cclaminilla@general-optica.es
430040332,TIAGO OPTICA EYEWEAR**CL**,ES,999,INDEPENDIENTES,tiago@tiagooptica.com
430170297,GRACIA OPTICA (PLATJA D'ARO) **CL**,ES,999,INDEPENDIENTES,hola@opticagracia.es
430283663,ALUCHE PROGRAMVISION,ES,045,LOOPVISION LEGANES,info@opticaprosanignacio.com
430150353,ORTOLENT OPTICA,ES,999,INDEPENDIENTES,
430470143,TOVAR OPTICA**MIOPTICO GRUPO**,ES,167,MIOPTICO GRUPO,tovaroptica@hotmail.com
430081101,1013 - VERNEDA GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_VERNEDA@GENERAL-OPTICA.ES
430290997,CLINICA LA REAL**UGO**,ES,026,NOG UGO,opticaclinicalareal@gmail.com
430030289,CLIN ALICANTE,ES,999,INDEPENDIENTES,CLINIC-ALICANTE@MIXMAIL.COM
430030648,VARA OPTICA (ALICANTE),ES,999,INDEPENDIENTES,MARCETARGENTINA@YAHOO.ES
430460798,ESCRIVA OPTICA,ES,999,INDEPENDIENTES,optica-laura@hotmail.com
430170378,2000 GERONA**K557,ES,058,CORTE INGLES,tienda.GIR.girona@optica2000.com
430480599,NEWCO (GETXO) **MULTIOPTICAS**,ES,149,MULTIOPTICAS PROPIAS,multiopticas.bilbao5@multiopticas.com
430460055,MEDICA VALENCIANA OPTICA,ES,999,INDEPENDIENTES,opticamedica54@gmail.com
430490001,HEPTENER OPTICA,ES,999,INDEPENDIENTES,fedeheptener@usuarios.retecal.es
430420034,BG OPTICO**VISTALIA 20178**,ES,166,VISTALIA,opticabg@vistalia.es
430330316,ARECES C OPTICA**CIONE 0184400**,ES,120,CIONE ESPAÑA,centroopticoareces@gmail.com
430284157,JUAN 23 OPTICA,ES,999,INDEPENDIENTES,opticajuan23@gmail.com
430090133,IZAMIL OPTICA,ES,999,INDEPENDIENTES,OPTICA@IZAMIL.COM
430130212,MADRIZ OPTICA (ALMADEN) **CIONE 0171300**,ES,120,CIONE ESPAÑA,opticasmadriz@opticasmadriz.es
430283725,PLAZA NORTE 2 **SOLOPTICAL**,ES,052,SOLOPTICAL,E.plazanorte2@soloptical.com
430461289,CROMAVISION CENTRE OPTIC,ES,999,INDEPENDIENTES,cromavision@hotmail.es
430284716,SOLVISION PARQUE CORREDOR **SOLOPTICAL**,ES,052,SOLOPTICAL,e.parquecorredor@solvision.com
430300846,CONSTITUCION OPTICA**CL**,ES,999,INDEPENDIENTES,mjc.optica@gmail.com
430283795,ZIRES OPTICA,ES,074,OPTIFAS,pedidos@opticazires.com
430110347,SAN LUCAR**MULTIOPTICAS**,ES,018,MULTIOPTICAS,mo.sanlucar@multiopticas.com
430180166,LIS OPTICA**MULTIOPTICAS**,ES,018,MULTIOPTICAS,multiopticaslis@yahoo.es
430083426,UNIVERS **OPTICALIA**,ES,094,OPTICALIA,univers@opticalia.es
430031317,VILLENA LA  OPTICA**KIMERVISION**,ES,173,KIMERVISION,OPTICASAX@YAHOO.ES
430050021,SOBRINO CENTRO OPTICO,ES,999,INDEPENDIENTES,manuelmartinsobrino@gmail.com
430110363,JEREZ DE LA FRONTERA**ALAIN AFFLEL FRANQ,ES,049,AA FRANQUICIA ESPAÑA,gomez.eva@afflelou.es
430180294,LOZANO OPTICA (GAUDIX) **INNOVA**,ES,163,FEDEROP INNOVAVISION,opticalozano@gmail.com
430282326,MARCO OPTICO (MOSTOLES),ES,999,INDEPENDIENTES,marcoopticomostoles@yahoo.es
430300858,REAL (C/STA TERESA-MURCIA),ES,999,INDEPENDIENTES,realoptica@hotmail.com
430460142,DUQUE DE MANDAS OPTICA**KIMERVISION**,ES,173,KIMERVISION,almenaropticos@yahoo.es
430282705,CLIN BAVIERA (ALCOBENDAS),ES,129,CLINICA BAVIERA,albafernandez@clinicabaviera.com
430070659,LUX (C/AUSIAS)**OPTICALIA**10240**CL**,ES,094,OPTICALIA,ausias@selleslux.com
430130129,STYLOPTICA**CECOP**,ES,004,CECOP,styloptica2@hotmail.com
430083925,OLIVER OPTICA (CRUZ CUBIERTA-BARNA) **CL**,ES,999,INDEPENDIENTES,oliver@optisub.es
430200122,ONDDI OPTIKA**CECOP**,ES,004,CECOP,onddioptika@gmail.com
430282236,SANFER IMAGEN OPTICA**CECOP**CL**,ES,004,CECOP,gestion@sanferimagen.es
430080571,BOLDU**CLARAVISION**,ES,081,CLARAVISION,eboldu@gmail.com
430140429,JEREZ OPTICA**KIMERVISION**,ES,173,KIMERVISION,optica@farmaciaopticajerez.com
430284029,GAFA.ES OPTICA SANTA MARTA,ES,999,INDEPENDIENTES,centroopticosantamarta@hotmail.com
430300803,OPTICA OPTIMA (MOLINA DEL SEGURA),ES,117,OPTIMA GRUPO OPTICO,optica_r@optica-optima.com
430370098,VIDAL SALAMANCA VISION**MULTIOPTICAS**,ES,018,MULTIOPTICAS,pedidoslcs2@multiopticassalamanca.com
430200395,CENTRO**OPTICAPRO**,ES,120,CIONE ESPAÑA,patjimgon@yahoo.es
430460834,ALEJANDRO GRAU OPTICA**CLARAVISION**,ES,081,CLARAVISION,alejandrograu1@hotmail.com
430284732,5014 - GENERAL OPTICA TORREJÓN **FRANQ**,ES,069,GENERAL OPTICA FRANQ,frq_torrejon@general-optica.es
430040343,ZEPPELIN OPTICA,ES,062,GRUPO ZEPPELIN,opticazeppelin@gmail.com
430170303,PI OPTICA (FIGUERES) **CL**,ES,999,INDEPENDIENTES,pietatpi@hotmail.com
430283672,LAS ROSAS**MIOPTICO **,ES,156,MIOPTICO PROP-CARRIE,mioptico.lasrosas@gmail.com
430210168,MAS OPTICA,ES,999,INDEPENDIENTES,grupobguerrero@gmail.com
430350352,LA BALLENA**VISTAOPTICA FRANQ**,ES,070,VISTA OPTICA FRANQUI,grancanarialaballena@vistaoptica.com
430031131,BAIA VISIO,ES,999,INDEPENDIENTES,opticabaiavisio@gmail.com
430210216,ALJARAQUE SUROPTICA**KIMERVISION**CL**,ES,173,KIMERVISION,suropticaaljaraque@hotmail.com
430360007,GRAN VIA (VIGO),ES,999,INDEPENDIENTES,
430180668,2000 GRANADA-ARABIAL**K554,ES,058,CORTE INGLES,tienda.gra.arabial@optica2000.com
430284772,NEWCO (C/ALCALA) **MULTIOPTICAS PROPIAS**,ES,149,MULTIOPTICAS PROPIAS,multopticas.madrid1@multiopticas.com
430210219,RAQUEL MILLARES**OPTICALIA 10692**,ES,094,OPTICALIA,opticalialepe@gmail.com
430400033,VISION OPTICA (AYLLON),ES,999,INDEPENDIENTES,german@ayllon.es
430070110,FUTURVISIO**OPTICALIA 10307**,ES,094,OPTICALIA,opticafuturvisio@gmail.com
430330322,CEREZO OPTICA**FARMAOPTICS**,ES,010,FARMAOPTICS,susanagaya@telefonica.net
430290042,HERNANDEZ**OPTICALIA 10942**,ES,094,OPTICALIA,rafahg60@gmail.com
430140191,JORDANO LUNA FCIA OPTICA **CIONE 97700**,ES,120,CIONE ESPAÑA,lafarmaciadeabajo@hotmail.com
430390233,MONASTERIO**SOLOPTICAL**,ES,052,SOLOPTICAL,e.monasterio@soloptical.com
430050073,MORAÑA OPTICA,ES,999,INDEPENDIENTES,
430300848,CARTAGENA(STA FLORENTINA)**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,murcia.cartagena.florentina@afflelou.es
430300403,BASTIDA CENTRO OPTICO**CL**,ES,999,INDEPENDIENTES,cobastida@gmail.com
430110398,SUAZO**FEDEROPTICOS 8131**CL**,ES,011,FEDEROPTICOS,taller@federopticosuazo.com
430180217,GRANADOS VISION OPTICA**CIONE**,ES,120,CIONE ESPAÑA,silviagl101@gmail.com
430081672,AREA OPTICA (TORDERA) **UGO**,ES,026,NOG UGO,areaopticatm@gmail.com
430050045,ARENAS OPTICA,ES,999,INDEPENDIENTES,opticaarenas@argaarenas.es
430110382,DEL PUERTO OPTICA,ES,999,INDEPENDIENTES,opticadelpuerto@gmail.com
430282355,NORAM CLINICA 2006 CENTRAL OCULAR,ES,999,INDEPENDIENTES,ivan.gonzalo@centralocular.com
430300861,THADER-MURCIA TIENDA 6,ES,999,INDEPENDIENTES,t6murciathader@opticasmrpeople.com
430460143,CLERIGUES OPTICA**KIMERVISION*,ES,173,KIMERVISION,optica.clerigues@gmail.com
430282805,CLIN BAVIERA (ALCALA DE HENARES),ES,129,CLINICA BAVIERA,tgarcia@clinicabaviera.com
430130160,VILLARRUBIA C.O.**CIONE**,ES,120,CIONE ESPAÑA,covillarrubia@hotmail.com
430285126,HUMANES NATURAL OPTICS,ES,019,NOG,juanangelcas@gmail.com
430200160,OSTADAR (C/IBAIONDO)**CECOP**,ES,004,CECOP,azkoitia@ostadaroptika.com
430330021,BALBUENA OPTICA (AVILES) **CL**,ES,400,INDEPENDIENTES PREMIUM,optica@opticabalbuena.com
430450125,REINA CRISTINA (POSITO) **NATURAL OPTIC**,ES,019,NOG,reina2@naturaloptics.com
430360470,PORTONOVO **VISTA OPTICA FRANQ**,ES,070,VISTA OPTICA FRANQUI,portonovo@vistaoptica.com
430080590,MOLLET CTRO VISION**UGO**,ES,026,NOG UGO,centrovisionmollet17@gmail.com
430140445,ULLOA OPTICO (CORDOBA),ES,002,ULLOA OPTICO,cordoba@ulloaoptico.es
430282557,FUNDACION VISION COI,ES,401,UNIVERSIDADES,d.velasco@coi-sl.es
430283499,MOSTOLES VISION,ES,999,INDEPENDIENTES,martha@mostolesvision.com
430284032,LOHADE OPTICA (ALMIBAR)**CIONE 0005401**CL**,ES,120,CIONE ESPAÑA,almibar@lohade.com
430300808,EUROPA OPTICA (MURCIA)**CIONE 0312500**,ES,120,CIONE ESPAÑA,opeuropamur@gmail.com
430160104,PETRA OPTICA**OPTICAPRO**,ES,120,CIONE ESPAÑA,opticapetraruiz@gmail.com
430460837,PROGRESO OPTICOS**UGO**,ES,026,NOG UGO,progresoopticos@hotmail.es
430230361,5015 - GENERAL OPTICA ÚBEDA **FRANQ**,ES,069,GENERAL OPTICA FRANQ,frq_ubeda@general-optica.es
430180019,ABRIL OPTICA**CL**,ES,999,INDEPENDIENTES,opticaabril@gmail.com
430060015,CENTRAL OPTICA (BADAJOZ),ES,999,INDEPENDIENTES,marcosgarcia@orangemail.es
430060176,EXTREMEÑO INSTITUTO OFTALMOLOGICO,ES,999,INDEPENDIENTES,ocularte@hotmail.com
430210177,SUROPTICA BONARES,ES,999,INDEPENDIENTES,opticabonares@hotmail.es
430180652,ALHAMBRA VISION**CIONE 0350600**,ES,120,CIONE ESPAÑA,alhambravision@gmail.com
430030658,NITYDO OPTICA,ES,999,INDEPENDIENTES,nitydo@terra.es
430461688,FERRANLUZ OPTICA CADIZ**ZAS VISION**,ES,029,ZAS VISION-COPTIVAL,opticaferranluz@zasvision.com
430180669,2000 GRANADA**K528,ES,058,CORTE INGLES,tienda.GRA.genil@optica2000.com
430284773,NEWCO (XANADU) **MULTIOPTICAS PROPRIAS**,ES,149,MULTIOPTICAS PROPIAS,multiopticas.madrid3@multiopticas.com
430083534,ÓPTICA UNIÓ,ES,999,INDEPENDIENTES,info@opticaunio.com
430285012,CURIOSA MIRADA**CLARAVISION 318**,ES,081,CLARAVISION,curiosamirada.optometria@gmail.com
430070158,ENRIQUE OPTICO**CECOP**,ES,004,CECOP,gestion@enriqueoptico.es
430140152,BALBINO OPTICA**CECOP 2153**,ES,004,CECOP,opticabalbino@hotmail.com
430270183,LENTES OPTICA**UGO**,ES,026,NOG UGO,lenteslugo@yahoo.es
430180248,PADUL CENTRO OPTICO**UGO**,ES,026,NOG UGO,centroopticopadul@hotmail.com
430300888,SIGLO XXI OPTICA (BULLAS) **CIONE**,ES,120,CIONE ESPAÑA,opticabullass21@hotmail.com
430290977,CIUDAD JARDIN OPTICA Y AUDIC**UGO**,ES,026,NOG UGO,Optica.audicionciudadjardin@gmail.com
430050048,CASTILLA OP (AVILA),ES,999,INDEPENDIENTES,opticacastillaavila@hotmail.com
430110437,GUADALCACIN OPTICA**KIMERVISION**,ES,173,KIMERVISION,opticaguadalcacin@yahoo.es
430180322,OPTIPRIX ORGIVA**CL**,ES,999,INDEPENDIENTES,oporgiva@hotmail.com
430282407,DAVO OPTICOS,ES,999,INDEPENDIENTES,davovision@gmail.com
430300862,ALCANTARILLA **ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,benavides.noelia@afflelou.es
430460204,ALBORAIA OPTICA**CL**,ES,999,INDEPENDIENTES,correo@opticaalboraia.com
430283107,CLIN BAVIERA (MELCHOR FERNANDEZ),ES,129,CLINICA BAVIERA,nmora@clinicabaviera.com
430130188,SANCHEZ VALDIVIA CENTRO OPT**OPTICAS PRO**,ES,120,CIONE ESPAÑA,jmsvaldivia@hotmail.com
430285127,CASADO OPTICA**CECOP,ES,004,CECOP,info@waudioptica.com
430200174,ARGI OPTIKA**CECOP**CL**,ES,004,CECOP,argioptika@gmail.com
430282386,ESTHER CENTRO OPTICO**CLARAVISION**,ES,081,CLARAVISION,copticoesther@gmail.com
430330068,LAVANDERA**FEDEROPTICOS 7041**CL**,ES,011,FEDEROPTICOS,lavanderaoptica@gmail.com
430450209,DORREGO FCIA OPTICA**FARMAOPTICS 1043**,ES,010,FARMAOPTICS,farmaciaesquivias@gmail.com
430411114,L&L OPTICAS LA MOTILLA**CIONE**,ES,120,CIONE ESPAÑA,llopticaslamotilla@gmail.com
430080596,ARMAND OPTICS (PZA DEL CENTRE),ES,400,INDEPENDIENTES PREMIUM,montserrat@armandoptics.com
430461704,MISLATA ALAIN AFFLELOU,ES,049,AA FRANQUICIA ESPAÑA,valencia.mislata@afflelou.es
430283508,SAN FRANCISCO C OPTOMETRIA,ES,999,INDEPENDIENTES,optometriasanfrancisco@gmail.com
430300814,ALGUAZAS OPTICA**CIONE 0352100**,ES,120,CIONE ESPAÑA,miriam.pinera@hotmail.com
